Sku id,Invoice No.,วันที่,เวลา,รหัสสินค้า,Serial,ชื่อสินค้า,กลุ่มสินค้า,จำนวน,Ratio,ราคา/หน่วย,รวมก่อนลด,ส่วนลด,รวมสุทธิ,ต้นทุนรวม,กำไร,ลูกค้า,พนักงาน,status,หมายเลขประจำเครื่อง
171106309 PMxRytGzCTLIXxe11ZxgrZ,PS001000081,11/13/17,10:13,8.85193E+12,,ซันไลต์-เลมอน#ขวด 150ml,Cleaners,2,1,12,24,0,24,20,4,,Admin,A,1
171112830 PMkRJeOW49gjeVWWmZjOvQ,PS001000082,11/13/17,10:16,8.85151E+12,,ข้าวหอมมะลิไก่ห้าดาว,Food,1,1,170,170,0,170,142,28,,Admin,A,1
171112930 PMx6eEorCY5FgJzD9YGBiV,PS001000082,11/13/17,10:16,8.85005E+12,,Maxmo กระดาษอเนกประสงค์ 6+2Roll,Personal Care,1,1,145,145,0,145,126,19,,Admin,A,1
u151,PS001000082,11/13/17,10:16,8.85182E+12,,แอทแทค-อีซี่ ควิก แฮปปี้เลิฟ 800g,Cleaners,2,1,55,110,0,110,82.5,27.5,,Admin,A,1
u060,PS001000083,11/13/17,10:29,8.99276E+12,,Nice-กระดาษเช็ดหน้า 1pc.,Personal Care,2,1,25,50,0,50,36.6,13.4,,Admin,A,1
1711121055 AMMcYSAgwIscPD0Q59p2Kp,PS001000083,11/13/17,10:29,8.85009E+12,,วิกซอล สีชมพู พิงค์ 900ml,Cleaners,1,1,50,50,0,50,40,10,,Admin,A,1
171107208 PMgAskUoaeg5x6AYpELvKn,PS001000083,11/13/17,10:29,8.85001E+12,,สบู่แคร์#เบบี้ สปา 75g,Personal Care,4,1,14,56,0,56,42.8,13.2,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000083,11/13/17,10:29,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
1711121103 AMa3tq7RJYOdEo3w0kFt2F,PS001000083,11/13/17,10:29,8.85009E+12,,ไฮยีน สีชมพู รีดเรียบ 550ml Pink blossom,Cleaners,1,1,17,17,0,17,13,4,,Admin,A,1
171107415 PM74CnXYxKsiROc9tex03Y,PS001000083,11/13/17,10:29,9E+12,,ล้างหน้า#พอนด์ส ไวท์ บิวตี้ 50g,Personal Care,1,1,50,50,0,50,41.1,8.9,,Admin,A,1
1711111138 AMilwJbbR2QChLy3RmDhvA,PS001000083,11/13/17,10:29,8.8508E+12,,ใบชาสามม้า #3 80g,Food,1,1,25,25,0,25,20,5,,Admin,A,1
171106706 PMBW010VKPGrqAiOwg7YqZ,PS001000083,11/13/17,10:29,4.90243E+12,,ดาวน์นี่ ซักผ้า-แดร์ริ่ง ไชน์#ถุง 300ml,Cleaners,1,1,47,47,0,47,41.2,5.8,,Admin,A,1
u010,PS001000083,11/13/17,10:29,8.9923E+12,,การ์นิเย-ไลท์คอมพลีท ฝา 7ml,Personal Care,3,1,15,45,0,45,33.6,11.4,,Admin,A,1
u155,PS001000084,11/13/17,10:36,8.85182E+12,,แอทแทค-อีซี่ แฮปปี้สวีท 900g,Cleaners,1,1,55,55,0,55,41.2,13.8,,Admin,A,1
1711121103 AMa3tq7RJYOdEo3w0kFt2F,PS001000084,11/13/17,10:36,8.85009E+12,,ไฮยีน สีชมพู รีดเรียบ 550ml Pink blossom,Cleaners,2,1,17,34,0,34,26,8,,Admin,A,1
u118,PS001000084,11/13/17,10:36,4.90243E+12,,ดาวน์นี่-มิสทิค#ถุง 370ml,Cleaners,2,1,42,84,0,84,74,10,,Admin,A,1
u116,PS001000084,11/13/17,10:36,4.90243E+12,,ดาวน์นี่-แพชชั่น#ถุง 370ml,Cleaners,2,1,42,84,0,84,74,10,,Admin,A,1
u004,PS001000084,11/13/17,10:36,8.85001E+12,,คอลเกต-เกลือ+สมุนไพร 150g,Personal Care,2,1,55,110,0,110,96.4,13.6,,Admin,A,1
171107604 PMsTmsz6jr2kQj6rmHsNyL,PS001000084,11/13/17,10:36,4.90243E+12,,แชมพูแพนทีน#โททัล แดมเมจ แคร์ 140ml,Personal Care,1,1,35,35,0,35,32.5,2.5,,Admin,A,1
171107606 PMvfMQz7XEaxnmCuzUM70y,PS001000084,11/13/17,10:36,4.90243E+12,,แชมพูแพนทีน#แฮร์ ฟอล 140ml,Personal Care,1,1,35,35,0,35,29.5,5.5,,Admin,A,1
u069,PS001000084,11/13/17,10:36,8.85018E+12,,ไบกอน-เขียว 600ml,Personal Care,1,1,92,92,0,92,82.3,9.7,,Admin,A,1
f047,PS001000084,11/13/17,10:36,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,1,1,25,25,0,25,23,2,,Admin,A,1
171107606 PMvfMQz7XEaxnmCuzUM70y,PS001000084,11/13/17,10:36,4.90243E+12,,แชมพูแพนทีน#แฮร์ ฟอล 140ml,Personal Care,1,1,35,35,0,35,29.5,5.5,,Admin,A,1
171107643 PMoYQ8zTz9Pb5EcyizC0uS,PS001000084,11/13/17,10:36,4.90243E+12,,ดาวน์นี่-มิสทีค 20ml,Cleaners,3,1,4,12,0,12,9,3,,Admin,A,1
171106708 PMjEZGWKDqeaL6WOetBHcu,PS001000085,11/13/17,10:44,4.90243E+12,,ดาวน์นี่ ซักผ้า#ผง-สปาร์คกลิ้ง 80g,Cleaners,6,1,10,60,0,60,48,12,,Admin,A,1
u046,PS001000085,11/13/17,10:44,8.85023E+12,,เภสัช-แป้งเย็น กลิ่นมาดาม 300g,Personal Care,1,1,45,45,0,45,34.2,10.8,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000085,11/13/17,10:44,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
171106801 PMtVhdzzYSaHTVbsVAAlHf,PS001000085,11/13/17,10:44,8.8504E+12,,ย้อมผม Berina A14,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
k349,PS001000085,11/13/17,10:44,8.85001E+12,,ไทลินอล 500 (พาราเซตามอล 500 mg) 10 เม็ด/แผง,Medicine,3,1,13,39,0,39,25.5,13.5,,Admin,A,1
f047,PS001000085,11/13/17,10:44,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,5,1,25,125,0,125,115,10,,Admin,A,1
a004,PS001000085,11/13/17,10:44,8.85868E+12,,ตราปู ร้อนใส 4 1/2x7 500g,Plastic bags,1,1,37,37,0,37,30.5,6.5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000086,11/13/17,10:48,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
u060,PS001000086,11/13/17,10:48,8.99276E+12,,Nice-กระดาษเช็ดหน้า 1pc.,Personal Care,4,1,22.5,90,0,90,73.2,16.8,,Admin,A,1
171108754 PMt6dXt4gpqdhhcHtpsSLb,PS001000086,11/13/17,10:48,8.8508E+12,,ใบชาสามม้า #1 80g,Food,1,1,34,34,0,34,32,2,,Admin,A,1
171107134 PM8E5g3rkmgjRowphcS6d2,PS001000086,11/13/17,10:48,8.85112E+12,,แป้งโยคี 60g,Personal Care,1,1,20,20,0,20,11.75,8.25,,Admin,A,1
f050,PS001000086,11/13/17,10:48,8.85168E+12,,ไร่ทิพย์-พริกไทยขาวป่น 60g,Food,1,1,25,25,0,25,20.5,4.5,,Admin,A,1
f029,PS001000086,11/13/17,10:48,8.85055E+12,,ทิพรส-น้ำปลา 700cc,Food,1,1,28,28,0,28,26,2,,Admin,A,1
171110746 PMl62wGuVtmQGd7KlIvkab,PS001000086,11/13/17,10:48,8.85115E+12,,ไม้ขีดไฟ ตรามินกวง,Personal Care,1,1,10,10,0,10,6.5,3.5,,Admin,A,1
u060,PS001000087,11/13/17,10:52,8.99276E+12,,Nice-กระดาษเช็ดหน้า 1pc.,Personal Care,4,1,22.5,90,0,90,73.2,16.8,,Admin,A,1
f047,PS001000087,11/13/17,10:52,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,2,1,25,50,0,50,46,4,,Admin,A,1
u165,PS001000087,11/13/17,10:52,8.8503E+12,,Scotch-Brite 3M-ฝอยสแตน 25g,Cleaners,1,1,22,22,0,22,18,4,,Admin,A,1
f040,PS001000087,11/13/17,10:52,8.85004E+12,,แม่ครัว-ซอสหอยนางรม 300cc,Food,1,1,30,30,0,30,27,3,,Admin,A,1
f059,PS001000087,11/13/17,10:52,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,1,1,42,42,0,42,37.2,4.8,,Admin,A,1
171107433 PMbyecXtWJBYO8Ez4XbATy,PS001000087,11/13/17,10:52,8.85193E+12,,ซิตร้า ไข่มุกเกาหลี 150ml,Personal Care,1,1,49,49,0,49,42.5,6.5,,Admin,A,1
f023,PS001000087,11/13/17,10:52,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 300cc,Food,1,1,25,25,0,25,19,6,,Admin,A,1
171110749 PMjChMew3FJb0fZmyP2gPK,PS001000087,11/13/17,10:52,FL07,,ไฟแช็ค Taiyo,Personal Care,1,1,7,7,0,7,0,0,,Admin,A,1
f009,PS001000087,11/13/17,10:52,8.85175E+12,,มอคโคน่า ทริโอ-เอสเพรสโซ่ 18g,Food,7,1,4.29,30,0,30,21,9,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000087,11/13/17,10:52,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
171112829 PMmPqSXgHipkgaYS001BSS,PS001000088,11/13/17,10:56,8.85151E+12,,ข้าวหอมสกล,Food,1,1,135,135,0,135,112,23,,Admin,A,1
171112916 PMla3j3WTkeEHXCJbN8im1,PS001000088,11/13/17,10:56,8.85149E+12,,เกสร น้ำมันปาล์ม 1L,Food,3,1,35,105,0,105,88.77,16.23,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000088,11/13/17,10:56,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
u112,PS001000089,11/13/17,10:58,8.85018E+12,,เป็ด-ชมพู ขจัดคราบทั่วไป 900ml,Cleaners,1,1,50,50,0,50,41,9,,Admin,A,1
u133,PS001000089,11/13/17,10:58,8.85182E+12,,ไฮเตอร์-ชมพู 600ml,Cleaners,1,1,27,27,0,27,21,6,,Admin,A,1
f018,PS001000089,11/13/17,10:58,8.85042E+12,,เฮลซ์บลูบอย-แดง 710cc,Food,1,1,39,39,0,39,35,4,,Admin,A,1
f052,PS001000089,11/13/17,10:58,8.85051E+12,,โรซ่า-ซอสมะเขือเทศ 300g,Food,1,1,20,20,0,20,17,3,,Admin,A,1
f025,PS001000089,11/13/17,10:58,8.85021E+12,,เด็ก-เต้าเจี้ยว สูตร 1 เจ 350g,Food,1,1,25,25,0,25,18,7,,Admin,A,1
171112916 PMla3j3WTkeEHXCJbN8im1,PS001000089,11/13/17,10:58,8.85149E+12,,เกสร น้ำมันปาล์ม 1L,Food,1,1,35,35,0,35,29.59,5.41,,Admin,A,1
f078,PS001000089,11/13/17,10:58,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,2,1,13,26,0,26,20,6,,Admin,A,1
171112829 PMmPqSXgHipkgaYS001BSS,PS001000089,11/13/17,10:58,8.85151E+12,,ข้าวหอมสกล,Food,1,1,135,135,0,135,112,23,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000090,11/13/17,11:03,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
u040,PS001000090,11/13/17,11:03,8.85001E+12,,โพรเทคส์-ดับเบิ้ล ดีเฟนซ์ 280g,Personal Care,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
f021,PS001000090,11/13/17,11:03,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 1000cc,Food,1,1,45,45,0,45,39,6,,Admin,A,1
u111,PS001000090,11/13/17,11:03,8.85018E+12,,เป็ด-ม่วง ขจัดคราบฝังแน่น 900ml,Cleaners,1,1,50,50,0,50,41,9,,Admin,A,1
171108835 PMcQgepcQ8ITzRdLjHlw4C,PS001000090,11/13/17,11:03,8.85195E+12,,ภูเขาทอง ฝาเขียว 500cc,Food,1,1,29,29,0,29,25,4,,Admin,A,1
u155,PS001000090,11/13/17,11:03,8.85182E+12,,แอทแทค-อีซี่ แฮปปี้สวีท 900g,Cleaners,1,1,55,55,0,55,41.2,13.8,,Admin,A,1
171107423 PMPXOc8EZ0hpYfH1y35RES,PS001000090,11/13/17,11:03,8.85193E+12,,ครีมทาหน้า#พอนด์ส ฟลอเลส ไวท์ 11.25g,Personal Care,5,1,12,60,0,60,47.5,12.5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000091,11/13/17,11:08,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
171112830 PMkRJeOW49gjeVWWmZjOvQ,PS001000091,11/13/17,11:08,8.85151E+12,,ข้าวหอมมะลิไก่ห้าดาว,Food,1,1,170,170,0,170,142,28,,Admin,A,1
f059,PS001000091,11/13/17,11:08,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,2,1,42,84,0,84,74.4,9.6,,Admin,A,1
u083,PS001000091,11/13/17,11:08,8.85001E+12,,สบู่แคร์#มิลค์&ฮันนี่ 75g,Personal Care,2,1,14,28,0,28,21.4,6.6,,Admin,A,1
1711071113 AM9s3GBfLbU3H1PW674OZG,PS001000091,11/13/17,11:08,8.85193E+12,,โอโม พลัส พิเศษ 220g,Cleaners,2,1,18,36,0,36,27.4,8.6,,Admin,A,1
171106656 PMw4PJ2rLANBC3VywlcPH9,PS001000091,11/13/17,11:08,8.85193E+12,,ซันไลต์-เลมอน#ถุง 550ml,Cleaners,2,1,32,64,0,64,56.6,7.4,,Admin,A,1
1711071023 AM6T6MsEG5A9hvoY72lnMq,PS001000091,11/13/17,11:08,8.85193E+12,,คอมฟอร์ท-ปรับ ฟ้า สัมผัสแห่งรัก 580 ml,Cleaners,3,1,16.67,50,0,50,39.9,10.1,,Admin,A,1
u121,PS001000091,11/13/17,11:08,4.90243E+12,,ดาวน์นี่-ซันไรซ์เฟรช#ถุง 400ml,Cleaners,1,1,40,40,0,40,32.2,7.8,,Admin,A,1
f068,PS001000091,11/13/17,11:08,8.85099E+12,,มาม่า-ต้มยำกุ้ง 55g,Food,12,1,6,72,0,72,66,6,,Admin,A,1
171112923 PMrANZvz8dXeVeTwO0wRlP,PS001000092,11/13/17,11:12,8.85878E+12,,ทับทิม น้ำมันปาล์ม 1L,Food,10,1,34,340,0,340,281,59,,Admin,A,1
171107525 PMXqNCRsnYMljNBTF5RBMZ,PS001000092,11/13/17,11:12,4.90243E+12,,แชมพูรีจอยส์#แอนตี้ แดนดรัฟ 140ml,Personal Care,1,1,35,35,0,35,28,7,,Admin,A,1
u051,PS001000092,11/13/17,11:12,8.85005E+12,,ซิลค์-ทิชชู่ Extra Soft ชมพู 6roll,Personal Care,1,1,75,75,0,75,60.3,14.7,,Admin,A,1
171112916 PMla3j3WTkeEHXCJbN8im1,PS001000092,11/13/17,11:12,8.85149E+12,,เกสร น้ำมันปาล์ม 1L,Food,2,1,35,70,0,70,59.18,10.82,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000092,11/13/17,11:12,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
f059,PS001000093,11/13/17,11:20,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,14,1,42,588,0,588,520.8,67.2,,Admin,A,1
f063,PS001000093,11/13/17,11:20,8.85004E+12,,นกพิราบ-ผักกาด ฝาดึง 140g,Food,4,1,18,72,0,72,57.2,14.8,,Admin,A,1
f047,PS001000094,11/13/17,11:27,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,1,1,25,25,0,25,23,2,,Admin,A,1
f067,PS001000094,11/13/17,11:27,8.85168E+12,,ไร่ทิพย์-ถั่วเขียว 500g,Food,1,1,30,30,0,30,21.3,8.7,,Admin,A,1
171108854 PMxXoD6g52r4ammMW2qg9d,PS001000094,11/13/17,11:27,8.85012E+12,,เนสกาแฟ 3in1 แดง 17.5g,Food,14,1,4.29,60,0,60,42,18,,Admin,A,1
u052,PS001000094,11/13/17,11:27,8.85005E+12,,ซิลค์-คอตตอน ทิชชู่ 6roll,Personal Care,2,1,36,72,0,72,56,16,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000094,11/13/17,11:27,1,,ไข่ไก่ เบอร์ 1,Food,10,1,3.2,32,0,32,29.4,2.6,,Admin,A,1
171107358 PMhdLbXFcHuTWBE5vEXHQ5,PS001000094,11/13/17,11:27,8.85193E+12,,สบู่ลักซ์#Sakura 75g,Personal Care,1,1,12,12,0,12,9,3,,Admin,A,1
171107403 PMs2whyiBh9xGfrwqD7mGv,PS001000094,11/13/17,11:27,8.85193E+12,,สบู่ลักซ์#Soft touch 75g,Personal Care,4,1,12,48,0,48,36,12,,Admin,A,1
171107606 PMvfMQz7XEaxnmCuzUM70y,PS001000094,11/13/17,11:27,4.90243E+12,,แชมพูแพนทีน#แฮร์ ฟอล 140ml,Personal Care,1,1,35,35,0,35,29.5,5.5,,Admin,A,1
u116,PS001000094,11/13/17,11:27,4.90243E+12,,ดาวน์นี่-แพชชั่น#ถุง 370ml,Cleaners,2,1,42,84,0,84,74,10,,Admin,A,1
1711071129 AMwpCiDCIBWj66rdSin5q3,PS001000095,11/13/17,11:35,8.85193E+12,,โอโม พลัส 100g,Cleaners,7,1,10,70,0,70,53.2,16.8,,Admin,A,1
f079,PS001000095,11/13/17,11:35,8.85037E+12,,วุ้นเส้น ตราต้นถั่ว 80g,Food,5,1,13,65,0,65,48.5,16.5,,Admin,A,1
171107619 PMLpjJz4EGL5SQI8joAriL,PS001000095,11/13/17,11:35,4.90243E+12,,แชมพูรีจอยส์#แอนตี้ แดนดรัฟ 70ml,Personal Care,4,1,20,80,0,80,64,16,,Admin,A,1
171107517 PMSACCkvIZA5EDqeeQuYGr,PS001000095,11/13/17,11:35,4.90243E+12,,แชมพูรีจอยส์#ฟริซ รีแพร์ 70ml,Personal Care,3,1,20,60,0,60,45,15,,Admin,A,1
171107631 PMeFbCAMw9ces2Q0tEtqAG,PS001000095,11/13/17,11:35,4.90243E+12,,ดาวน์นี่-แอนตี้แบค 22ml,Cleaners,12,1,4,48,0,48,36,12,,Admin,A,1
171106659 PMwN9BtBx7qZtsaeecuK4p,PS001000095,11/13/17,11:35,8.85193E+12,,ซันไลต์-เลมอน#ขวด 150ml,Cleaners,6,1,12,72,0,72,60,12,,Admin,A,1
171107638 PMmQhUVOJQD4swzDghlWaP,PS001000095,11/13/17,11:35,4.90243E+12,,ดาวน์นี่-หอมยามเช้า 22ml,Cleaners,1,1,4,4,0,4,3,1,,Admin,A,1
171112830 PMkRJeOW49gjeVWWmZjOvQ,PS001000096,11/13/17,11:39,8.85151E+12,,ข้าวหอมมะลิไก่ห้าดาว,Food,2,1,170,340,0,340,284,56,,Admin,A,1
171108854 PMxXoD6g52r4ammMW2qg9d,PS001000097,11/13/17,11:43,8.85012E+12,,เนสกาแฟ 3in1 แดง 17.5g,Food,7,1,4.29,30,0,30,21,9,,Admin,A,1
171107526 PMP4qT5cH9MYmJD4jgFddc,PS001000097,11/13/17,11:43,4.90243E+12,,แชมพูรีจอยส์#ริช ซอฟท์ สมูท 140ml,Personal Care,1,1,35,35,0,35,28,7,,Admin,A,1
1711071238 PMKq8edD7iPuCJKA0I2xy9,PS001000097,11/13/17,11:43,8.85001E+12,,คอลเกต-เกลือสมุนไพร 80g,Personal Care,1,1,30,30,0,30,26,4,,Admin,A,1
171110749 PMjChMew3FJb0fZmyP2gPK,PS001000097,11/13/17,11:43,FL07,,ไฟแช็ค Taiyo,Personal Care,1,1,7,7,0,7,0,0,,Admin,A,1
u085,PS001000097,11/13/17,11:43,8.85193E+12,,สบู่นกแก้ว#พฤกษา 110g,Personal Care,3,1,15,45,0,45,31.5,13.5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000097,11/13/17,11:43,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
1711071238 PMKq8edD7iPuCJKA0I2xy9,PS001000097,11/13/17,11:43,8.85001E+12,,คอลเกต-เกลือสมุนไพร 80g,Personal Care,2,1,30,60,0,60,52,8,,Admin,A,1
u133,PS001000098,11/13/17,11:48,8.85182E+12,,ไฮเตอร์-ชมพู 600ml,Cleaners,1,1,27,27,0,27,21,6,,Admin,A,1
f041,PS001000098,11/13/17,11:48,8.85004E+12,,แม่ครัว-ซอสหอยนางรม 600cc,Food,1,1,40,40,0,40,38.3,1.7,,Admin,A,1
f018,PS001000098,11/13/17,11:48,8.85042E+12,,เฮลซ์บลูบอย-แดง 710cc,Food,1,1,39,39,0,39,35,4,,Admin,A,1
u060,PS001000098,11/13/17,11:48,8.99276E+12,,Nice-กระดาษเช็ดหน้า 1pc.,Personal Care,4,1,22.5,90,0,90,73.2,16.8,,Admin,A,1
a034,PS001000098,11/13/17,11:48,8.85868E+12,,ตราปู ส้ม หิ้วบาง 9x18 500g,Plastic bags,1,1,36,36,0,36,32.2,3.8,,Admin,A,1
f078,PS001000098,11/13/17,11:48,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,4,1,13,52,0,52,40,12,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000098,11/13/17,11:48,1,,ไข่ไก่ เบอร์ 1,Food,10,1,3.2,32,0,32,29.4,2.6,,Admin,A,1
171107638 PMmQhUVOJQD4swzDghlWaP,PS001000098,11/13/17,11:48,4.90243E+12,,ดาวน์นี่-หอมยามเช้า 22ml,Cleaners,1,1,4,4,0,4,3,1,,Admin,A,1
1711071025 AMwP4F0iTNdcRTOjg2HsdF,PS001000099,11/13/17,11:56,8.85193E+12,,คอมฟอร์ท-ปรับ ชมพู ดอกไม้หอมยามเช้า 580ml,Cleaners,3,1,16.67,50,0,50,39.9,10.1,,Admin,A,1
171106838 PMsf9NcYBxJpeHrvlS5Dqf,PS001000099,11/13/17,11:56,8.85041E+12,,ครูเซ็ท น้ำมันแต่งผม,Beauty,1,1,30,30,0,30,20,10,,Admin,A,1
u034,PS001000099,11/13/17,11:56,8.85209E+12,,ตรางู-แป้งเย็น Classic 150g,Personal Care,1,1,35,35,0,35,25.5,9.5,,Admin,A,1
1711111059 AMWhuUmt84gjiyxRocklAJ,PS001000099,11/13/17,11:56,8.85193E+12,,บรีส เพาเวอร์ พิเศษ 400g,Personal Care,1,1,25,25,0,25,21.1,3.9,,Admin,A,1
171109929 PM03ZIiZQ0ovHFwXLAWnHS,PS001000099,11/13/17,11:56,8.85145E+12,,โป๊ยเซียน ยาดม 2ml,Medicine,2,1,18,36,0,36,25.4,10.6,,Admin,A,1
u051,PS001000099,11/13/17,11:56,8.85005E+12,,ซิลค์-ทิชชู่ Extra Soft ชมพู 6roll,Personal Care,1,1,75,75,0,75,60.3,14.7,,Admin,A,1
u096,PS001000099,11/13/17,11:56,8.85078E+12,,สบู่สมุนไพรกลั่นรอว์ร่า 170g,Personal Care,2,1,32,64,0,64,51,13,,Admin,A,1
f059,PS001000100,11/13/17,11:59,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,3,1,42,126,0,126,111.6,14.4,,Admin,A,1
f067,PS001000100,11/13/17,11:59,8.85168E+12,,ไร่ทิพย์-ถั่วเขียว 500g,Food,1,1,30,30,0,30,21.3,8.7,,Admin,A,1
1711071031 AMM4cjdfUckmGSwfvvrD3B,PS001000100,11/13/17,11:59,8.85193E+12,,คอมฟอร์ท Luxury-แกลมเมอรัส 330ml,Cleaners,1,1,40,40,0,40,35,5,,Admin,A,1
171112923 PMrANZvz8dXeVeTwO0wRlP,PS001000100,11/13/17,11:59,8.85878E+12,,ทับทิม น้ำมันปาล์ม 1L,Food,2,1,34,68,0,68,56.2,11.8,,Admin,A,1
1711071031 AMM4cjdfUckmGSwfvvrD3B,PS001000100,11/13/17,11:59,8.85193E+12,,คอมฟอร์ท Luxury-แกลมเมอรัส 330ml,Cleaners,1,1,40,40,0,40,35,5,,Admin,A,1
u124,PS001000101,11/13/17,12:05,8.85009E+12,,ไฮยีน-ปรับ ขาว Soft White 600ml,Cleaners,3,1,16.67,50,0,50,42,8,,Admin,A,1
f058,PS001000101,11/13/17,12:05,8.85025E+12,,อายิโนะโมะโต๊ะ 250g,Food,1,1,26,26,0,26,24,2,,Admin,A,1
f041,PS001000101,11/13/17,12:05,8.85004E+12,,แม่ครัว-ซอสหอยนางรม 600cc,Food,1,1,40,40,0,40,38.3,1.7,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000101,11/13/17,12:05,1,,ไข่ไก่ เบอร์ 1,Food,30,1,3.1,93,0,93,88.2,4.8,,Admin,A,1
171107643 PMoYQ8zTz9Pb5EcyizC0uS,PS001000101,11/13/17,12:05,4.90243E+12,,ดาวน์นี่-มิสทีค 20ml,Cleaners,1,1,4,4,0,4,3,1,,Admin,A,1
1711071118 AMcepUMYiOnPoSYBpetgAP,PS001000101,11/13/17,12:05,8.85193E+12,,โอโม พลัส พิเศษ 900g,Cleaners,1,1,65,65,0,65,57,8,,Admin,A,1
u110,PS001000101,11/13/17,12:05,8.85E+12,,ไลปอนเอฟ ถุงเติม 550ml,Cleaners,1,1,23,23,0,23,16.3,6.7,,Admin,A,1
171112916 PMla3j3WTkeEHXCJbN8im1,PS001000102,11/13/17,12:11,8.85149E+12,,เกสร น้ำมันปาล์ม 1L,Food,2,1,35,70,0,70,59.18,10.82,,Admin,A,1
u074,PS001000102,11/13/17,12:11,8.85018E+12,,ไบกอน-ยาจุด ลาเวนเดอร์ 144g,Personal Care,2,1,18,36,0,36,26,10,,Admin,A,1
